datetime,accuracy,precision,recall,specificity,f1,auroc,epoch,optimizer,scheduler,input_dim,num_classes,learning_rate,batch_size,num_epochs,fcl_dropouts,patience,batch_norm,cv_layers,fc_layers,avg_loss,f1_score,cm_metric,cv_kernels,cv_strides,cv_paddings,pool_kernels,pool_strides,pool_paddings,test_size,grayscale,img_mean,img_std,horizontal_flip,resize,gap_outputs,only_bmode,bmode,class_weights,model_name,max_epochs,input_dimensions,accuracy_macro,accuracy_weighted,accuracy_per_class
2025-05-30 20:53:14.669413,0.7709090709686279,,,,,,96,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.17578125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4854004994305697,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7709090709686279,,,,,,97,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.17578125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4879449883374301,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7636363506317139,,,,,,98,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.17578125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.485100430575284,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7599999904632568,,,,,,99,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.17578125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4983757896856828,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7599999904632568,,,,,,100,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.17578125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4808540400591763,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7636363506317139,,,,,,101,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.17578125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.496059377410195,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7490909099578857,,,,,,102,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.17578125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4891707125577059,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.774545431137085,,,,,,103,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4734317738359624,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7454545497894287,,,,,,104,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5026616740226746,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.778181791305542,,,,,,105,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4889018535884943,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7818182110786438,,,,,,106,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4854936348308216,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7599999904632568,,,,,,107,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4814217727834528,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7709090709686279,,,,,,108,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4872806812958284,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7563636302947998,,,,,,109,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4875518497553738,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7709090709686279,,,,,,110,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2.587890625e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4719160563295538,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.774545431137085,,,,,,111,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.2939453125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.490728647979823,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7672727108001709,,,,,,112,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.2939453125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4875675960291515,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-30 20:53:14.669413,0.7636363506317139,,,,,,113,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.2939453125e-08
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x73c871019af0>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.4897866821424527,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3333333432674408,,,,,,0,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.6285894091562791,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3333333432674408,,,,,,1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.599008526910435,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3333333432674408,,,,,,2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5814622135595842,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3333333432674408,,,,,,3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5667807241461493,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.344541996717453,,,,,,4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5644126588648016,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3428999781608581,,,,,,5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.561491303877397,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3590347468852997,,,,,,6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5514061238007112,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3348801732063293,,,,,,7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5512645898082039,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3509197831153869,,,,,,8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5445575482195074,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3653173148632049,,,,,,9,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5473375896974043,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3541086614131927,,,,,,10,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5363783424550836,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3573927283287048,,,,,,11,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5381388933008368,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3686014115810394,,,,,,12,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5322279738296162,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3525618314743042,,,,,,13,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5397953222014688,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3348801732063293,,,,,,14,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5362742259285667,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-05-31 17:40:53.000166,0.3781680464744568,,,,,,15,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x731bd54e10a0>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5330207764018665,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.3333333432674408,,,,,,0,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.6731498325592503,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.3333333432674408,,,,,,1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.63160331345429,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.3613286316394806,,,,,,2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5938569787428084,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.3726702332496643,,,,,,3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5793268787070722,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.4395444989204407,,,,,,4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5793807753911967,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.4379112124443054,,,,,,5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5921002978550254,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.3994901776313782,,,,,,6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5592054540897996,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.4108317792415619,,,,,,7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5574552729425238,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
2025-06-04 12:18:34.821000,0.3994901776313782,,,,,,8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5.3e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x7ff453087860>,"(330, 502, 1)",3,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.5539518268376331,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),False,,,,,,,,
